DEPT,DEN_TGSAR,id,uwi
2708.5,2.614518935888716,5,42371365270000
2723.5,2.613228867624347,5,42371365270000
2738.5,2.610761058399746,5,42371365270000
2753.5,2.612965307605652,5,42371365270000
2768.5,2.6113706794403124,5,42371365270000
2783.5,2.611039018035138,5,42371365270000
2798.5,2.6051187000146983,5,42371365270000
2813.5,2.6049033524258474,5,42371365270000
2828.5,2.6068106918425973,5,42371365270000
2843.5,2.6119050865935116,5,42371365270000
2858.5,2.613723482444419,5,42371365270000
2873.5,2.612397773114443,5,42371365270000
2888.5,2.6138634260251927,5,42371365270000
2903.5,2.600375134832084,5,42371365270000
2918.5,2.6038203603147867,5,42371365270000
2933.5,2.6103263140138124,5,42371365270000
2948.5,2.6081785909772095,5,42371365270000
2963.5,2.603025097217511,5,42371365270000
2978.5,2.612631357391001,5,42371365270000
2993.5,2.6101834782513356,5,42371365270000
3008.5,2.6027032669260004,5,42371365270000
3023.5,2.594391856107925,5,42371365270000
3038.5,2.5959305246640527,5,42371365270000
3053.5,2.594498282811109,5,42371365270000
3068.5,2.6073624859082147,5,42371365270000
3083.5,2.6131879390323864,5,42371365270000
3098.5,2.6149122322147482,5,42371365270000
3113.5,2.614698030880245,5,42371365270000
3128.5,2.6132694824462654,5,42371365270000
3143.5,2.612680088866492,5,42371365270000
3158.5,2.6029063233296856,5,42371365270000
3173.5,2.6033155760316444,5,42371365270000
3188.5,2.6063932326200456,5,42371365270000
3203.5,2.615311689689509,5,42371365270000
3218.5,2.615314428487427,5,42371365270000
3233.5,2.6047962613601743,5,42371365270000
3248.5,2.6012785058305266,5,42371365270000
3263.5,2.59734062853619,5,42371365270000
3278.5,2.6070431978676374,5,42371365270000
3293.5,2.5951305044879054,5,42371365270000
3308.5,2.5848752364501655,5,42371365270000
3323.5,2.5906156268065947,5,42371365270000
3338.5,2.594808742792207,5,42371365270000
3353.5,2.5920451065576704,5,42371365270000
3368.5,2.6044512688673236,5,42371365270000
3383.5,2.605004391041658,5,42371365270000
3398.5,2.5948952384275583,5,42371365270000
3413.5,2.5953847470941493,5,42371365270000
3428.5,2.557171886018803,5,42371365270000
3443.5,2.572032923812065,5,42371365270000
3458.5,2.5972666358169327,5,42371365270000
3473.5,2.5974761672996065,5,42371365270000
3488.5,2.5965086934910477,5,42371365270000
3503.5,2.596255086229695,5,42371365270000
3518.5,2.5923961489446046,5,42371365270000
3533.5,2.6028479217484053,5,42371365270000
3548.5,2.598018819535636,5,42371365270000
3563.5,2.5827809260746566,5,42371365270000
3578.5,2.605111131629736,5,42371365270000
3593.5,2.61348616715819,5,42371365270000
3608.5,2.6134644380096446,5,42371365270000
3623.5,2.614502714719542,5,42371365270000
3638.5,2.615240591635183,5,42371365270000
3653.5,2.6134405500846833,5,42371365270000
3668.5,2.6145054741782565,5,42371365270000
3683.5,2.615080457759099,5,42371365270000
3698.5,2.6112565389784983,5,42371365270000
3713.5,2.6145217008840347,5,42371365270000
3728.5,2.6158027804508994,5,42371365270000
3743.5,2.611023038824427,5,42371365270000
3758.5,2.610698341518237,5,42371365270000
3773.5,2.6114976693833434,5,42371365270000
3788.5,2.61258715166552,5,42371365270000
3803.5,2.608384680316445,5,42371365270000
3818.5,2.6125909254172,5,42371365270000
3833.5,2.6111665286009105,5,42371365270000
3848.5,2.6153026742087198,5,42371365270000
3863.5,2.6167538860005757,5,42371365270000
3878.5,2.6147580478360135,5,42371365270000
3893.5,2.609755607361215,5,42371365270000
3908.5,2.615345016375555,5,42371365270000
3923.5,2.6140638373669565,5,42371365270000
3938.5,2.618177800018778,5,42371365270000
3953.5,2.6221631645840398,5,42371365270000
3968.5,2.6181772724276846,5,42371365270000
3983.5,2.616550277728121,5,42371365270000
3998.5,2.6089386421483067,5,42371365270000
4013.5,2.6233297653342285,5,42371365270000
4028.5,2.6250697309974833,5,42371365270000
4043.5,2.625793501651175,5,42371365270000
4058.5,2.6243786711761405,5,42371365270000
4073.5,2.616343518658183,5,42371365270000
4088.5,2.623127711821122,5,42371365270000
4103.5,2.6281794421171725,5,42371365270000
4118.5,2.6261971101679134,5,42371365270000
4133.5,2.62451160490785,5,42371365270000
4148.5,2.6237882121562404,5,42371365270000
4163.5,2.624333706967162,5,42371365270000
4178.5,2.6135067996681847,5,42371365270000
4193.5,2.6017969363518376,5,42371365270000
4208.5,2.6132017820919056,5,42371365270000
4223.5,2.618825317383712,5,42371365270000
4238.5,2.616103095808926,5,42371365270000
4253.5,2.614975607218211,5,42371365270000
4268.5,2.6088842802385037,5,42371365270000
4283.5,2.612617035466927,5,42371365270000
4298.5,2.6134035360414143,5,42371365270000
4313.5,2.6145057933996316,5,42371365270000
4328.5,2.6185941587584103,5,42371365270000
4343.5,2.620036780197111,5,42371365270000
4358.5,2.6193910448398685,5,42371365270000
4373.5,2.61099258693779,5,42371365270000
4388.5,2.6158335005472617,5,42371365270000
4403.5,2.6142716924962217,5,42371365270000
4418.5,2.6172393650198367,5,42371365270000
4433.5,2.6204942599538836,5,42371365270000
4448.5,2.620699277682983,5,42371365270000
4463.5,2.618379545219699,5,42371365270000
4478.5,2.6166579878516765,5,42371365270000
4493.5,2.609731669710171,5,42371365270000
4508.5,2.6133975973351915,5,42371365270000
4523.5,2.6220084117652562,5,42371365270000
4538.5,2.6194674791559183,5,42371365270000
4553.5,2.6182943806611374,5,42371365270000
4568.5,2.6269863303630028,5,42371365270000
4583.5,2.6152516277152915,5,42371365270000
4598.5,2.6128660762421565,5,42371365270000
4613.5,2.6289306357653413,5,42371365270000
4628.5,2.6311806090018734,5,42371365270000
4643.5,2.6211306645504,5,42371365270000
4658.5,2.622234021095239,5,42371365270000
4673.5,2.6324215758870397,5,42371365270000
4688.5,2.6364441426119485,5,42371365270000
4703.5,2.634212500565805,5,42371365270000
4718.5,2.6289999993594155,5,42371365270000
4733.5,2.629452548817374,5,42371365270000
4748.5,2.6313269345695907,5,42371365270000
4763.5,2.631306369184148,5,42371365270000
4778.5,2.641601203011351,5,42371365270000
4793.5,2.6421170711709494,5,42371365270000
4808.5,2.643301047904796,5,42371365270000
4823.5,2.6441957946243626,5,42371365270000
4838.5,2.6447392615795167,5,42371365270000
4853.5,2.6325540529353897,5,42371365270000
4868.5,2.6333285868950336,5,42371365270000
4883.5,2.633576413645888,5,42371365270000
4898.5,2.6301393781133293,5,42371365270000
4913.5,2.6328665710591137,5,42371365270000
4928.5,2.6396482884412538,5,42371365270000
4943.5,2.638089479424398,5,42371365270000
4958.5,2.6419797282011315,5,42371365270000
4973.5,2.6367586216259036,5,42371365270000
4988.5,2.634800353943215,5,42371365270000
5003.5,2.639781947956629,5,42371365270000
5018.5,2.6438303667071503,5,42371365270000
5033.5,2.6442545833577147,5,42371365270000
5048.5,2.6440524837065573,5,42371365270000
5063.5,2.6390476572258144,5,42371365270000
5078.5,2.6380353376744456,5,42371365270000
5093.5,2.641919662612067,5,42371365270000
5108.5,2.640735208458712,5,42371365270000
5123.5,2.640950514461717,5,42371365270000
5138.5,2.6421394054433325,5,42371365270000
5153.5,2.641376654336799,5,42371365270000
5168.5,2.6443096016953183,5,42371365270000
5183.5,2.645302278115658,5,42371365270000
5198.5,2.643676233229624,5,42371365270000
5213.5,2.6433760725786857,5,42371365270000
5228.5,2.6429816736979386,5,42371365270000
5243.5,2.643174572293878,5,42371365270000
5258.5,2.6412539815888367,5,42371365270000
5273.5,2.6406728471149874,5,42371365270000
5288.5,2.6440137924238303,5,42371365270000
5303.5,2.6436500803671774,5,42371365270000
5318.5,2.6433650930124197,5,42371365270000
5333.5,2.6470416762193687,5,42371365270000
5348.5,2.6493305971887815,5,42371365270000
5363.5,2.6510452962501168,5,42371365270000
5378.5,2.651290468745742,5,42371365270000
5393.5,2.651969024184893,5,42371365270000
5408.5,2.6507936922299606,5,42371365270000
5423.5,2.6478760579621374,5,42371365270000
5438.5,2.6502751091417722,5,42371365270000
5453.5,2.649912594987943,5,42371365270000
5468.5,2.6496886623446403,5,42371365270000
5483.5,2.6516783819359433,5,42371365270000
5498.5,2.648990057546694,5,42371365270000
5513.5,2.6477247202961744,5,42371365270000
5528.5,2.6446279531602532,5,42371365270000
5543.5,2.6460827270889338,5,42371365270000
5558.5,2.644149898646441,5,42371365270000
5573.5,2.6441764805535417,5,42371365270000
5588.5,2.646726572900362,5,42371365270000
5603.5,2.649138220703406,5,42371365270000
5618.5,2.647111541070253,5,42371365270000
5633.5,2.6375689670414464,5,42371365270000
5648.5,2.636393508959187,5,42371365270000
5663.5,2.6452791330772554,5,42371365270000
5678.5,2.645444360813522,5,42371365270000
5693.5,2.6471856185826432,5,42371365270000
5708.5,2.6445402298067973,5,42371365270000
5723.5,2.643095091175189,5,42371365270000
5738.5,2.6486645534912645,5,42371365270000
5753.5,2.6509176122837945,5,42371365270000
5768.5,2.6500634723846774,5,42371365270000
5783.5,2.6475044777621677,5,42371365270000
5798.5,2.6437764472214407,5,42371365270000
5813.5,2.64412589344178,5,42371365270000
5828.5,2.6475174067361724,5,42371365270000
5843.5,2.645935916923518,5,42371365270000
5858.5,2.6445844938802177,5,42371365270000
5873.5,2.6466585412051646,5,42371365270000
5888.5,2.6474264061744948,5,42371365270000
5903.5,2.647834218606307,5,42371365270000
5918.5,2.647358108626079,5,42371365270000
5933.5,2.646550274847536,5,42371365270000
5948.5,2.6466925953098737,5,42371365270000
5963.5,2.6434375922381825,5,42371365270000
5978.5,2.6456229276096312,5,42371365270000
5993.5,2.6463039442932708,5,42371365270000
6008.5,2.6450329331756968,5,42371365270000
6023.5,2.6449295610377095,5,42371365270000
6038.5,2.647765808219492,5,42371365270000
6053.5,2.6448692743602873,5,42371365270000
6068.5,2.646398200656991,5,42371365270000
6083.5,2.6461528907514227,5,42371365270000
6098.5,2.6430898129938787,5,42371365270000
6113.5,2.647696496725167,5,42371365270000
6128.5,2.646473635937219,5,42371365270000
6143.5,2.6470607854172123,5,42371365270000
6158.5,2.645969284535532,5,42371365270000
6173.5,2.6445383504291846,5,42371365270000
6188.5,2.629259735045708,5,42371365270000
6203.5,2.588310455876471,5,42371365270000
6218.5,2.5868392774678566,5,42371365270000
6233.5,2.5856367427392537,5,42371365270000
6248.5,2.5848725941939446,5,42371365270000
6263.5,2.5829796278444137,5,42371365270000
6278.5,2.585834088697093,5,42371365270000
6293.5,2.5823874446334036,5,42371365270000
6308.5,2.6156246182037535,5,42371365270000
6323.5,2.6376474642934777,5,42371365270000
6338.5,2.6425230944666245,5,42371365270000
6353.5,2.6401881400597014,5,42371365270000
6368.5,2.6408756646977123,5,42371365270000
6383.5,2.6405757933502176,5,42371365270000
6398.5,2.6297966678040114,5,42371365270000
6413.5,2.6444682635248347,5,42371365270000
6428.5,2.645093279288894,5,42371365270000
6443.5,2.6432545644609573,5,42371365270000
6458.5,2.6380532506951866,5,42371365270000
6473.5,2.6367023374065695,5,42371365270000
6488.5,2.64305368018051,5,42371365270000
6503.5,2.6409546529853256,5,42371365270000
6518.5,2.634590187319063,5,42371365270000
6533.5,2.625864164796409,5,42371365270000
6548.5,2.628638617677287,5,42371365270000
6563.5,2.5681400267786962,5,42371365270000
6578.5,2.5579837369047813,5,42371365270000
-3681.5,2.681249793783195,13,42371028120000
-3666.5,2.688097300623217,13,42371028120000
-3651.5,2.6911959400478858,13,42371028120000
-3636.5,2.6914000000000002,13,42371028120000
-3621.5,2.6914000000000002,13,42371028120000
-3606.5,2.6914000000000002,13,42371028120000
-3591.5,2.6914000000000002,13,42371028120000
-3576.5,2.6914000000000002,13,42371028120000
-3561.5,2.6914000000000002,13,42371028120000
-3546.5,2.6914000000000002,13,42371028120000
-3531.5,2.6914000000000002,13,42371028120000
-3516.5,2.6914000000000002,13,42371028120000
-3501.5,2.6914000000000002,13,42371028120000
-3486.5,2.6914000000000002,13,42371028120000
-3471.5,2.6914000000000002,13,42371028120000
-3456.5,2.6914000000000002,13,42371028120000
-3441.5,2.6914000000000002,13,42371028120000
-3426.5,2.6914000000000002,13,42371028120000
-3411.5,2.6914000000000002,13,42371028120000
-3396.5,2.6914000000000002,13,42371028120000
-3381.5,2.6914000000000002,13,42371028120000
-3366.5,2.6914000000000002,13,42371028120000
-3351.5,2.6914000000000002,13,42371028120000
-3336.5,2.6914000000000002,13,42371028120000
-3321.5,2.6914000000000002,13,42371028120000
-3306.5,2.6914000000000002,13,42371028120000
-3291.5,2.6914000000000002,13,42371028120000
-3276.5,2.6914000000000002,13,42371028120000
-3261.5,2.6914000000000002,13,42371028120000
-3246.5,2.6914000000000002,13,42371028120000
-3231.5,2.6914000000000002,13,42371028120000
-3216.5,2.6914000000000002,13,42371028120000
-3201.5,2.6914000000000002,13,42371028120000
-3186.5,2.6914000000000002,13,42371028120000
-3171.5,2.6914000000000002,13,42371028120000
-3156.5,2.6914000000000002,13,42371028120000
-3141.5,2.6914000000000002,13,42371028120000
-3126.5,2.6914000000000002,13,42371028120000
-3111.5,2.691447201731312,13,42371028120000
-3096.5,2.6948998610765713,13,42371028120000
-3081.5,2.697470000000001,13,42371028120000
-3066.5,2.697470000000001,13,42371028120000
-3051.5,2.697470000000001,13,42371028120000
-3036.5,2.697470000000001,13,42371028120000
-3021.5,2.697470000000001,13,42371028120000
-3006.5,2.697470000000001,13,42371028120000
-2991.5,2.697470000000001,13,42371028120000
-2976.5,2.697470000000001,13,42371028120000
-2961.5,2.697470000000001,13,42371028120000
-2946.5,2.697470000000001,13,42371028120000
-2931.5,2.697470000000001,13,42371028120000
-2916.5,2.697470000000001,13,42371028120000
-2901.5,2.697470000000001,13,42371028120000
-2886.5,2.7025262341816703,13,42371028120000
-2871.5,2.7111667830597135,13,42371028120000
-2856.5,2.7113700000000023,13,42371028120000
-2841.5,2.7113700000000023,13,42371028120000
-2826.5,2.7113700000000023,13,42371028120000
-2811.5,2.7113700000000023,13,42371028120000
-2796.5,2.7113700000000023,13,42371028120000
-2781.5,2.7113700000000023,13,42371028120000
-2766.5,2.7113700000000023,13,42371028120000
-2751.5,2.7113700000000023,13,42371028120000
-2736.5,2.716988093661923,13,42371028120000
-2721.5,2.8726467647124654,13,42371028120000
-2706.5,2.944020000000002,13,42371028120000
-2691.5,2.944020000000002,13,42371028120000
-2676.5,2.944020000000002,13,42371028120000
-2661.5,2.944020000000002,13,42371028120000
-2646.5,2.944020000000002,13,42371028120000
-2631.5,2.944020000000002,13,42371028120000
-2616.5,2.944020000000002,13,42371028120000
-2601.5,2.9499180161323504,13,42371028120000
-2586.5,2.98175486564105,13,42371028120000
-2571.5,2.9855800000000006,13,42371028120000
-2556.5,2.9855800000000006,13,42371028120000
-2541.5,2.9855800000000006,13,42371028120000
-2526.5,2.9855800000000006,13,42371028120000
-2511.5,2.9855800000000006,13,42371028120000
-2496.5,2.985160533128673,13,42371028120000
-2481.5,2.9146832236811857,13,42371028120000
-2466.5,2.8526467200626593,13,42371028120000
-2451.5,2.8233480720638204,13,42371028120000
-2436.5,2.8095523581546953,13,42371028120000
-2421.5,2.825722649965035,13,42371028120000
-2406.5,2.7914373994239536,13,42371028120000
-2391.5,2.7900039706864748,13,42371028120000
-2376.5,2.8226982052899507,13,42371028120000
-2361.5,2.8204912470233814,13,42371028120000
-2346.5,2.7842584564487693,13,42371028120000
-2331.5,2.7687950118255005,13,42371028120000
-2316.5,2.8268553000778214,13,42371028120000
-2301.5,2.8162803933016005,13,42371028120000
-2286.5,2.836076988361301,13,42371028120000
-2271.5,2.856082111383172,13,42371028120000
-2256.5,2.862999391273493,13,42371028120000
-2241.5,2.8727474527197048,13,42371028120000
-2226.5,2.8548569538004998,13,42371028120000
-2211.5,2.851228582959242,13,42371028120000
-2196.5,2.8497867489909705,13,42371028120000
-2181.5,2.7495587194194493,13,42371028120000
-2166.5,2.69935504852771,13,42371028120000
-2151.5,2.636392479252203,13,42371028120000
-2136.5,2.668419009400941,13,42371028120000
-2121.5,2.6835565813140745,13,42371028120000
-2106.5,2.68599986849158,13,42371028120000
-2091.5,2.636214366078971,13,42371028120000
-2076.5,2.6143756699008174,13,42371028120000
-2061.5,2.634092484665614,13,42371028120000
-2046.5,2.629433679422821,13,42371028120000
-2031.5,2.6214382944407006,13,42371028120000
-2016.5,2.5257784701922916,13,42371028120000
-2001.5,2.4462780968147873,13,42371028120000
-1986.5,2.469729749280853,13,42371028120000
-1971.5,2.467911381335936,13,42371028120000
-1956.5,2.548740890648535,13,42371028120000
-1941.5,2.549261410970102,13,42371028120000
-1926.5,2.515531011964452,13,42371028120000
-1911.5,2.485503326075565,13,42371028120000
-1896.5,2.4664828369065903,13,42371028120000
-1881.5,2.5412621387613594,13,42371028120000
-1866.5,2.558211567519606,13,42371028120000
-1851.5,2.5636458692578703,13,42371028120000
-1836.5,2.56416499065093,13,42371028120000
-1821.5,2.56420489178028,13,42371028120000
-1806.5,2.557514248767074,13,42371028120000
-1791.5,2.535541144690597,13,42371028120000
-1776.5,2.460924136180093,13,42371028120000
-1761.5,2.4966927350545305,13,42371028120000
-1746.5,2.5453159245072365,13,42371028120000
-1731.5,2.549644213202837,13,42371028120000
-1716.5,2.532909311181103,13,42371028120000
-1701.5,2.491254992753109,13,42371028120000
-1686.5,2.4875279669160064,13,42371028120000
-1671.5,2.4862158898571525,13,42371028120000
-1656.5,2.4793741903640067,13,42371028120000
-1641.5,2.450432759953695,13,42371028120000
-1626.5,2.4459169073866853,13,42371028120000
-1611.5,2.4460290117505905,13,42371028120000
-1596.5,2.4469230958923616,13,42371028120000
-1581.5,2.4677665530539645,13,42371028120000
-1566.5,2.4820306139425323,13,42371028120000
-1551.5,2.4794794705153564,13,42371028120000
-1536.5,2.482453830166076,13,42371028120000
-1521.5,2.4373379221813365,13,42371028120000
-1506.5,2.3984853187761916,13,42371028120000
-1491.5,2.401186346771424,13,42371028120000
-1476.5,2.396103292267024,13,42371028120000
-1461.5,2.3423680332712595,13,42371028120000
-1446.5,2.3379967817501215,13,42371028120000
-1431.5,2.3439611963409117,13,42371028120000
-1416.5,2.339677462810173,13,42371028120000
-1401.5,2.333833366193428,13,42371028120000
-1386.5,2.345938658721756,13,42371028120000
-1371.5,2.3524981121575914,13,42371028120000
-1356.5,2.3402475798640126,13,42371028120000
-1341.5,2.325304151895072,13,42371028120000
-1326.5,2.3231841036898575,13,42371028120000
-1311.5,2.3192219416595217,13,42371028120000
-1296.5,2.3026840773597375,13,42371028120000
-1281.5,2.299762651145771,13,42371028120000
-1266.5,2.299854795484276,13,42371028120000
-1251.5,2.312260672855229,13,42371028120000
-1236.5,2.350614037620481,13,42371028120000
-1221.5,2.3527813285994212,13,42371028120000
-1206.5,2.3560282835635014,13,42371028120000
-1191.5,2.367452906974416,13,42371028120000
-1176.5,2.3704464301645,13,42371028120000
-1161.5,2.369072421400363,13,42371028120000
-1146.5,2.4222069392389733,13,42371028120000
-1131.5,2.467759938048779,13,42371028120000
-1116.5,2.470183892364837,13,42371028120000
-1101.5,2.45496488259998,13,42371028120000
-1086.5,2.4341705677727727,13,42371028120000
-1071.5,2.434154616456363,13,42371028120000
-1056.5,2.433245077286678,13,42371028120000
-1041.5,2.4277998011452255,13,42371028120000
-1026.5,2.434000725612413,13,42371028120000
-1011.5,2.437546575630056,13,42371028120000
-996.5,2.4445843171744035,13,42371028120000
-981.5,2.449587168670974,13,42371028120000
-966.5,2.449274002756971,13,42371028120000
-951.5,2.4448955422718273,13,42371028120000
-936.5,2.4461221518074345,13,42371028120000
-921.5,2.4509815393446863,13,42371028120000
-906.5,2.456175731347194,13,42371028120000
-891.5,2.4563253079740806,13,42371028120000
-876.5,2.4685013139178764,13,42371028120000
-861.5,2.4825103158067052,13,42371028120000
-846.5,2.481898236380321,13,42371028120000
-831.5,2.4566432062427483,13,42371028120000
-816.5,2.4421944462856886,13,42371028120000
-801.5,2.4411421690540807,13,42371028120000
-786.5,2.4268009530994137,13,42371028120000
-771.5,2.422525148021041,13,42371028120000
-756.5,2.4281409437704795,13,42371028120000
-741.5,2.431389443196439,13,42371028120000
-726.5,2.4311156610958364,13,42371028120000
-711.5,2.4416400796397646,13,42371028120000
-696.5,2.4430557933039165,13,42371028120000
-681.5,2.4480444708448106,13,42371028120000
-666.5,2.464261245601578,13,42371028120000
-651.5,2.4944912337881187,13,42371028120000
-636.5,2.4791442064426183,13,42371028120000
-621.5,2.464789586340171,13,42371028120000
-606.5,2.485573273484415,13,42371028120000
-591.5,2.500494499349067,13,42371028120000
-576.5,2.4632331427127125,13,42371028120000
-561.5,2.4469744628311934,13,42371028120000
-546.5,2.437637505511377,13,42371028120000
-531.5,2.4328269827385802,13,42371028120000
-516.5,2.441769844742239,13,42371028120000
-501.5,2.4513333140519507,13,42371028120000
-486.5,2.4122180702718206,13,42371028120000
-471.5,2.39350035885098,13,42371028120000
-456.5,2.4027895770984484,13,42371028120000
-441.5,2.4128714189088365,13,42371028120000
-426.5,2.412355924963693,13,42371028120000
-411.5,2.413509073682364,13,42371028120000
-396.5,2.4291120180627765,13,42371028120000
-381.5,2.4523858466811523,13,42371028120000
-366.5,2.4013943342171804,13,42371028120000
-351.5,2.3636136329659414,13,42371028120000
-336.5,2.364715655225049,13,42371028120000
-321.5,2.3607189688748775,13,42371028120000
-306.5,2.3531419073473603,13,42371028120000
-291.5,2.339488131049087,13,42371028120000
-276.5,2.3556447407572594,13,42371028120000
-261.5,2.3805313328558517,13,42371028120000
-246.5,2.4102544494601363,13,42371028120000
-231.5,2.4058996737326077,13,42371028120000
-216.5,2.397008578125494,13,42371028120000
-201.5,2.4139532669634525,13,42371028120000
-186.5,2.409309987342824,13,42371028120000
-171.5,2.407357399735089,13,42371028120000
-156.5,2.394393419488463,13,42371028120000
-141.5,2.387480404008047,13,42371028120000
-126.5,2.3987444829322304,13,42371028120000
-111.5,2.373747110610982,13,42371028120000
-96.5,2.3723767851608306,13,42371028120000
-81.5,2.3761421297215732,13,42371028120000
-66.5,2.374399430831247,13,42371028120000
-51.5,2.395940116969788,13,42371028120000
-36.5,2.40124278729427,13,42371028120000
-21.5,2.4195072213165685,13,42371028120000
-6.5,2.43417850098539,13,42371028120000
8.5,2.4225739025255826,13,42371028120000
23.5,2.41352654335767,13,42371028120000
38.5,2.3760806209596885,13,42371028120000
53.5,2.351103515611942,13,42371028120000
68.5,2.374035796882809,13,42371028120000
83.5,2.380676199270561,13,42371028120000
98.5,2.3971513096404213,13,42371028120000
113.5,2.392635397612938,13,42371028120000
128.5,2.3973063567829693,13,42371028120000
143.5,2.3756756006313102,13,42371028120000
158.5,2.3558073129221913,13,42371028120000
173.5,2.3795198847018333,13,42371028120000
188.5,2.3952379301322226,13,42371028120000
203.5,2.4099953416528264,13,42371028120000
218.5,2.4217406996906656,13,42371028120000
233.5,2.449374888798492,13,42371028120000
248.5,2.4686822149745558,13,42371028120000
263.5,2.504218417114357,13,42371028120000
278.5,2.5097213068253836,13,42371028120000
293.5,2.5090374356778193,13,42371028120000
308.5,2.509138641439277,13,42371028120000
323.5,2.508325971977086,13,42371028120000
338.5,2.509525919562344,13,42371028120000
353.5,2.532533291873878,13,42371028120000
368.5,2.543160478170286,13,42371028120000
383.5,2.5393398395163156,13,42371028120000
398.5,2.537334897200575,13,42371028120000
413.5,2.539013982608517,13,42371028120000
428.5,2.502035707711509,13,42371028120000
443.5,2.4989711432303454,13,42371028120000
458.5,2.519760365226239,13,42371028120000
473.5,2.523531107705876,13,42371028120000
488.5,2.557396124497088,13,42371028120000
503.5,2.542871028751868,13,42371028120000
518.5,2.584078440178281,13,42371028120000
533.5,2.625797229505559,13,42371028120000
548.5,2.6194271577480115,13,42371028120000
563.5,2.6206777253706988,13,42371028120000
578.5,2.619573101640585,13,42371028120000
593.5,2.6483752051796894,13,42371028120000
608.5,2.632294363696293,13,42371028120000
623.5,2.6012952267404206,13,42371028120000
638.5,2.6061361565248644,13,42371028120000
653.5,2.6071818635010255,13,42371028120000
668.5,2.6060381296193036,13,42371028120000
683.5,2.639620261674797,13,42371028120000
698.5,2.6464058235462935,13,42371028120000
713.5,2.6393514819072394,13,42371028120000
